,community_kw,pm25,temp,rhum,wspd,pres,prcp
2013-09-07 03:15:00,402.42578487631073,4.05,13.75,73.25,10.75,1011.2,
2013-09-07 03:30:00,462.94640490362815,4.0,13.5,74.5,12.1,1011.2,
2013-09-07 03:45:00,642.0288624822754,3.95,13.25,75.75,13.45,1011.2,
2013-09-07 04:00:00,530.1981956885458,3.9,13.0,77.0,14.8,1011.2,
2013-09-07 04:15:00,365.053074829932,4.05,13.0,78.25,13.9,1011.325,
2013-09-07 04:30:00,374.4316077132033,4.2,13.0,79.5,13.0,1011.45,
2013-09-07 04:45:00,466.5402736540007,4.35,13.0,80.75,12.1,1011.575,
2013-09-07 05:00:00,389.9532396259874,4.5,13.0,82.0,11.2,1011.7,
2013-09-07 05:15:00,411.4322653993104,4.725,12.75,82.0,10.3,1011.725,
2013-09-07 05:30:00,343.25504373123124,4.95,12.5,82.0,9.4,1011.75,
2013-09-07 05:45:00,429.3485681302344,5.175000000000001,12.25,82.0,8.5,1011.775,
2013-09-07 06:00:00,481.3262523106098,5.4,12.0,82.0,7.6,1011.8,
2013-09-07 06:15:00,400.6756394382571,5.125,12.5,82.0,8.5,1011.9,
2013-09-07 06:30:00,523.2842511121228,4.85,13.0,82.0,9.4,1012.0,
2013-09-07 06:45:00,905.5268178812066,4.575,13.5,82.0,10.3,1012.1,
2013-09-07 07:00:00,2057.416887786999,4.3,14.0,82.0,11.2,1012.2,
2013-09-07 07:15:00,726.6320320396319,3.95,14.0,80.75,11.65,1012.3,
2013-09-07 07:30:00,791.5357050182029,3.6,14.0,79.5,12.1,1012.4,
2013-09-07 07:45:00,729.2610881069669,3.25,14.0,78.25,12.55,1012.5,
2013-09-07 08:00:00,814.9703393187708,2.9,14.0,77.0,13.0,1012.6,
2013-09-07 08:15:00,684.5597959183673,3.475,14.5,74.75,13.9,1012.725,
2013-09-07 08:30:00,1561.2875188092703,4.05,15.0,72.5,14.8,1012.85,
2013-09-07 08:45:00,794.9765583901499,4.625,15.5,70.25,15.7,1012.975,
2013-09-07 09:00:00,834.3709069681927,5.2,16.0,68.0,16.6,1013.1,
2013-09-07 09:15:00,657.6230424937098,4.7,16.0,68.0,17.05,1013.2,
2013-09-07 09:30:00,638.417506526935,4.2,16.0,68.0,17.5,1013.3,
2013-09-07 09:45:00,788.4959541515237,3.7,16.0,68.0,17.95,1013.4,
2013-09-07 10:00:00,872.6438622738619,3.2,16.0,68.0,18.4,1013.5,
2013-09-07 10:15:00,1950.2127272942496,3.5,16.25,66.75,17.95,1013.7,
2013-09-07 10:30:00,754.6330227378622,3.8,16.5,65.5,17.5,1013.9,
2013-09-07 10:45:00,1052.0220868703675,4.1000000000000005,16.75,64.25,17.05,1014.1,
2013-09-07 11:00:00,2005.8592062482523,4.4,17.0,63.0,16.6,1014.3,
2013-09-07 11:15:00,1448.278920021948,4.5,17.0,63.0,16.6,1014.275,
2013-09-07 11:30:00,1919.3534628571429,4.6,17.0,63.0,16.6,1014.25,
2013-09-07 11:45:00,1210.81946543846,4.7,17.0,63.0,16.6,1014.225,
2013-09-07 12:00:00,1358.6468514893618,4.8,17.0,63.0,16.6,1014.2,
2013-09-07 12:15:00,1048.9761115327656,4.125,17.25,61.25,16.6,1014.25,
2013-09-07 12:30:00,349.27310306122456,3.45,17.5,59.5,16.6,1014.3,
2013-09-07 12:45:00,240.9851398273273,2.775,17.75,57.75,16.6,1014.35,
2013-09-07 13:00:00,326.509633361678,2.1,18.0,56.0,16.6,1014.4,
2013-09-07 13:15:00,407.76941201633286,2.6,18.0,55.0,18.475,1014.45,
2013-09-07 13:30:00,614.9645528537171,3.1,18.0,54.0,20.35,1014.5,
2013-09-07 13:45:00,1023.7877009641744,3.6,18.0,53.0,22.225,1014.55,
2013-09-07 14:00:00,531.9094399999999,4.1,18.0,52.0,24.1,1014.6,
2013-09-07 14:15:00,462.1440469798657,4.725,18.0,51.25,24.55,1014.6,
2013-09-07 14:30:00,251.2285608108108,5.35,18.0,50.5,25.0,1014.6,
2013-09-07 14:45:00,258.071087414966,5.975,18.0,49.75,25.45,1014.6,
2013-09-07 15:00:00,348.7441955042888,6.6,18.0,49.0,25.9,1014.6,
2013-09-07 15:15:00,364.1438365462421,6.1,18.0,49.75,25.0,1014.675,
2013-09-07 15:30:00,269.5160300814513,5.6,18.0,50.5,24.1,1014.75,
2013-09-07 15:45:00,366.6874115646259,5.1,18.0,51.25,23.2,1014.825,
2013-09-07 16:00:00,1359.6746220848825,4.6,18.0,52.0,22.3,1014.9,
2013-09-07 16:15:00,2559.804847699531,4.6,17.75,52.75,23.2,1014.95,
2013-09-07 16:30:00,1082.3004146262438,4.6,17.5,53.5,24.1,1015.0,
2013-09-07 16:45:00,561.0308513513514,4.6,17.25,54.25,25.0,1015.05,
2013-09-07 17:00:00,647.334019944082,4.6,17.0,55.0,25.9,1015.1,
2013-09-07 17:15:00,725.3074081632653,4.625,17.0,55.0,25.0,1015.3,
2013-09-07 17:30:00,632.3914746713249,4.65,17.0,55.0,24.1,1015.5,
2013-09-07 17:45:00,478.68494861774496,4.675,17.0,55.0,23.2,1015.7,
2013-09-07 18:00:00,464.75629550967307,4.7,17.0,55.0,22.3,1015.9,
2013-09-07 18:15:00,616.1307304416878,4.8,16.75,56.0,21.325,1016.075,
2013-09-07 18:30:00,639.528885135135,4.9,16.5,57.0,20.35,1016.25,
2013-09-07 18:45:00,1541.0763237938224,5.0,16.25,58.0,19.375,1016.425,
2013-09-07 19:00:00,1007.5167628635346,5.1,16.0,59.0,18.4,1016.6,
2013-09-07 19:15:00,967.6672600861732,5.375,15.75,61.0,17.5,1016.75,
2013-09-07 19:30:00,743.6030083860456,5.65,15.5,63.0,16.6,1016.9,
2013-09-07 19:45:00,692.549304054054,5.925,15.25,65.0,15.7,1017.05,
2013-09-07 20:00:00,890.0996054054054,6.2,15.0,67.0,14.8,1017.2,
2013-09-07 20:15:00,957.0159823874754,5.575,14.75,68.25,13.9,1017.275,
2013-09-07 20:30:00,739.7993478489988,4.95,14.5,69.5,13.0,1017.35,
2013-09-07 20:45:00,665.2840035430839,4.325,14.25,70.75,12.1,1017.425,
2013-09-07 21:00:00,632.1797165968786,3.7,14.0,72.0,11.2,1017.5,
2013-09-07 21:15:00,622.1512772187081,4.475,14.0,72.0,11.2,1017.55,
2013-09-07 21:30:00,644.9914535147393,5.25,14.0,72.0,11.2,1017.6,
2013-09-07 21:45:00,604.6414807415924,6.025,14.0,72.0,11.2,1017.65,
2013-09-07 22:00:00,663.4634965986395,6.8,14.0,72.0,11.2,1017.7,
2013-09-07 22:15:00,803.6238911564626,6.925,14.0,72.0,10.3,1017.675,
2013-09-07 22:30:00,597.1000011180246,7.05,14.0,72.0,9.4,1017.65,
2013-09-07 22:45:00,527.5571156462585,7.175,14.0,72.0,8.5,1017.625,
2013-09-07 23:00:00,518.210697407175,7.3,14.0,72.0,7.6,1017.6,
2013-09-07 23:15:00,439.8039146141216,7.524999999999999,14.0,72.0,7.6,1017.6,
2013-09-07 23:30:00,526.9957346938776,7.75,14.0,72.0,7.6,1017.6,
2013-09-07 23:45:00,451.3941176246669,7.975,14.0,72.0,7.6,1017.6,
2013-09-08 00:00:00,410.3131554054054,8.2,14.0,72.0,7.6,1017.6,
2013-09-08 00:15:00,384.2742094594595,8.425,13.75,73.25,6.6,1017.6,
2013-09-08 00:30:00,473.1028407335907,8.65,13.5,74.5,5.6,1017.6,
2013-09-08 00:45:00,443.3989445578232,8.875,13.25,75.75,4.6,1017.6,
2013-09-08 01:00:00,388.46316835973903,9.1,13.0,77.0,3.6,1017.6,
2013-09-08 01:15:00,431.9510107956226,8.775,12.75,78.25,5.050000000000001,1017.675,
2013-09-08 01:30:00,489.3772090419501,8.45,12.5,79.5,6.5,1017.75,
2013-09-08 01:45:00,515.1409159675616,8.125,12.25,80.75,7.950000000000001,1017.825,
2013-09-08 02:00:00,393.2600604026846,7.8,12.0,82.0,9.4,1017.9,
2013-09-08 02:15:00,430.6082264963539,6.825,12.25,80.75,8.4,1017.925,
2013-09-08 02:30:00,445.4727196340605,5.85,12.5,79.5,7.4,1017.95,
2013-09-08 02:45:00,530.1284981128729,4.875,12.75,78.25,6.4,1017.975,
2013-09-08 03:00:00,455.1366723742376,3.9,13.0,77.0,5.4,1018.0,
2013-09-08 03:15:00,438.4583125498475,4.225,12.75,78.25,5.4,1018.0,
2013-09-08 03:30:00,467.6954721184249,4.55,12.5,79.5,5.4,1018.0,
2013-09-08 03:45:00,688.7678911564626,4.875,12.25,80.75,5.4,1018.0,
2013-09-08 04:00:00,596.8295202702702,5.2,12.0,82.0,5.4,1018.0,
2013-09-08 04:15:00,528.0236716866057,5.825,12.0,82.0,6.4,1018.0,
2013-09-08 04:30:00,315.1086135585268,6.45,12.0,82.0,7.4,1018.0,
2013-09-08 04:45:00,314.55751351351347,7.075,12.0,82.0,8.4,1018.0,
2013-09-08 05:00:00,241.08212507623736,7.7,12.0,82.0,9.4,1018.0,
2013-09-08 05:15:00,202.02227999061697,7.175,12.0,82.0,8.4,1018.05,
2013-09-08 05:30:00,201.1988783783784,6.65,12.0,82.0,7.4,1018.1,
2013-09-08 05:45:00,265.14230135135136,6.125,12.0,82.0,6.4,1018.15,
2013-09-08 06:00:00,302.3759401544402,5.6,12.0,82.0,5.4,1018.2,
2013-09-08 06:15:00,357.6475802423112,5.949999999999999,12.25,80.75,5.95,1018.225,
2013-09-08 06:30:00,369.1627297297297,6.3,12.5,79.5,6.5,1018.25,
2013-09-08 06:45:00,409.740813928449,6.65,12.75,78.25,7.05,1018.275,
2013-09-08 07:00:00,1815.74387295394,7.0,13.0,77.0,7.6,1018.3,
2013-09-08 07:15:00,3661.87674,6.45,13.5,74.5,7.6,1018.275,
2013-09-08 07:30:00,729.5024149659865,5.9,14.0,72.0,7.6,1018.25,
2013-09-08 07:45:00,1034.168041639096,5.35,14.5,69.5,7.6,1018.225,
2013-09-08 08:00:00,438.5231750321751,4.8,15.0,67.0,7.6,1018.2,
2013-09-08 08:15:00,248.935804054054,5.225,15.25,64.0,8.95,1018.2,
2013-09-08 08:30:00,208.4783605442177,5.65,15.5,61.0,10.3,1018.2,
2013-09-08 08:45:00,784.6442635135135,6.075,15.75,58.0,11.65,1018.2,
2013-09-08 09:00:00,303.34189115646257,6.5,16.0,55.0,13.0,1018.2,
2013-09-08 09:15:00,306.77738513513515,6.075,16.25,54.25,12.1,1018.15,
2013-09-08 09:30:00,431.2656281906907,5.65,16.5,53.5,11.2,1018.1,
2013-09-08 09:45:00,209.73126530612245,5.225,16.75,52.75,10.3,1018.05,
2013-09-08 10:00:00,260.7318951115545,4.8,17.0,52.0,9.4,1018.0,
2013-09-08 10:15:00,281.313074829932,4.45,17.0,52.0,12.175,1017.925,
2013-09-08 10:30:00,225.7843243243244,4.1,17.0,52.0,14.95,1017.85,
2013-09-08 10:45:00,239.70689115646263,3.75,17.0,52.0,17.725,1017.775,
2013-09-08 11:00:00,266.49382432432435,3.4,17.0,52.0,20.5,1017.7,
2013-09-08 11:15:00,291.84738095238095,3.525,17.0,51.0,20.95,1017.8,
2013-09-08 11:30:00,212.76451351351352,3.65,17.0,50.0,21.4,1017.9,
2013-09-08 11:45:00,209.59912162162163,3.775,17.0,49.0,21.85,1018.0,
2013-09-08 12:00:00,239.26423129251705,3.9,17.0,48.0,22.3,1018.1,
2013-09-08 12:15:00,334.2846418918919,3.6,16.75,50.75,21.85,1018.1,
2013-09-08 12:30:00,261.57004729729726,3.3,16.5,53.5,21.4,1018.1,
2013-09-08 12:45:00,216.9357210884353,3.0,16.25,56.25,20.95,1018.1,
2013-09-08 13:00:00,323.6473864221365,2.7,16.0,59.0,20.5,1018.1,
2013-09-08 13:15:00,3641.8760226676745,3.3,16.25,57.25,20.95,1018.05,
2013-09-08 13:30:00,568.8843899419553,3.9,16.5,55.5,21.4,1018.0,
2013-09-08 13:45:00,251.78003401360544,4.5,16.75,53.75,21.85,1017.95,
2013-09-08 14:00:00,239.1354256756757,5.1,17.0,52.0,22.3,1017.9,
2013-09-08 14:15:00,276.07646938775514,4.824999999999999,16.25,54.75,22.75,1017.9,
2013-09-08 14:30:00,274.6878412162162,4.55,15.5,57.5,23.200000000000003,1017.9,
2013-09-08 14:45:00,297.52808689462466,4.275,14.75,60.25,23.65,1017.9,
2013-09-08 15:00:00,229.7585701415701,4.0,14.0,63.0,24.1,1017.9,
2013-09-08 15:15:00,339.0189662162162,3.825,13.75,66.5,24.1,1017.85,
2013-09-08 15:30:00,411.32704958949097,3.65,13.5,70.0,24.1,1017.8,
2013-09-08 15:45:00,351.7817027027027,3.475,13.25,73.5,24.1,1017.75,
2013-09-08 16:00:00,316.4153783783785,3.3,13.0,77.0,24.1,1017.7,
2013-09-08 16:15:00,357.797479125897,3.85,13.25,74.5,23.200000000000003,1017.65,
2013-09-08 16:30:00,582.5829527027028,4.4,13.5,72.0,22.3,1017.6,
2013-09-08 16:45:00,927.6473049733406,4.95,13.75,69.5,21.4,1017.55,
2013-09-08 17:00:00,1705.043599047619,5.5,14.0,67.0,20.5,1017.5,
2013-09-08 17:15:00,644.4333983268982,5.125,14.0,67.0,19.075,1017.5,
2013-09-08 17:30:00,570.0336666666668,4.75,14.0,67.0,17.65,1017.5,
2013-09-08 17:45:00,486.0510540540541,4.375,14.0,67.0,16.225,1017.5,
2013-09-08 18:00:00,512.9253537414967,4.0,14.0,67.0,14.8,1017.5,
2013-09-08 18:15:00,608.7954932432432,3.75,13.75,70.75,14.35,1017.55,
2013-09-08 18:30:00,672.5300608108108,3.5,13.5,74.5,13.9,1017.6,
2013-09-08 18:45:00,3118.793361282424,3.25,13.25,78.25,13.45,1017.65,
2013-09-08 19:00:00,1030.0222835061088,3.0,13.0,82.0,13.0,1017.7,
2013-09-08 19:15:00,636.2553581081082,3.65,13.0,82.0,13.0,1017.75,
2013-09-08 19:30:00,676.7352721088436,4.3,13.0,82.0,13.0,1017.8,
2013-09-08 19:45:00,718.8061003861005,4.949999999999999,13.0,82.0,13.0,1017.85,
2013-09-08 20:00:00,702.6115146626219,5.6,13.0,82.0,13.0,1017.9,
2013-09-08 20:15:00,722.0395497334068,6.275,12.75,82.0,11.65,1017.9,
2013-09-08 20:30:00,887.7990540540542,6.95,12.5,82.0,10.3,1017.9,
2013-09-08 20:45:00,987.2372767052768,7.625,12.25,82.0,8.95,1017.9,
2013-09-08 21:00:00,1151.3099999999995,8.3,12.0,82.0,7.6,1017.9,
2013-09-08 21:15:00,771.258149659864,7.4,12.0,82.0,8.05,1017.925,
2013-09-08 21:30:00,727.5626013513514,6.5,12.0,82.0,8.5,1017.95,
2013-09-08 21:45:00,783.1545238095239,5.6000000000000005,12.0,82.0,8.95,1017.975,
2013-09-08 22:00:00,732.5337770270272,4.7,12.0,82.0,9.4,1018.0,
2013-09-08 22:15:00,451.3672040816327,4.975,12.0,82.0,9.85,1018.05,
2013-09-08 22:30:00,399.3698310810811,5.25,12.0,82.0,10.3,1018.1,
2013-09-08 22:45:00,301.78236054421774,5.525,12.0,82.0,10.75,1018.15,
2013-09-08 23:00:00,431.591222972973,5.8,12.0,82.0,11.2,1018.2,
2013-09-08 23:15:00,436.3124050880626,6.0,12.0,82.0,11.65,1018.175,
2013-09-08 23:30:00,325.7609208494208,6.2,12.0,82.0,12.1,1018.15,
2013-09-08 23:45:00,291.0048243243243,6.4,12.0,82.0,12.55,1018.125,
2013-09-09 00:00:00,289.395843537415,6.6,12.0,82.0,13.0,1018.1,
2013-09-09 00:15:00,375.2308108108109,6.800000000000001,11.75,83.5,13.0,1018.05,
2013-09-09 00:30:00,431.4221020408163,7.0,11.5,85.0,13.0,1018.0,
2013-09-09 00:45:00,375.57676915957046,7.2,11.25,86.5,13.0,1017.95,
2013-09-09 01:00:00,320.01107570325433,7.4,11.0,88.0,13.0,1017.9,
2013-09-09 01:15:00,290.55483256201404,7.325,11.0,86.5,12.55,1017.875,
2013-09-09 01:30:00,314.2780810810811,7.25,11.0,85.0,12.1,1017.85,
2013-09-09 01:45:00,400.8132653061225,7.175,11.0,83.5,11.65,1017.825,
2013-09-09 02:00:00,387.69603378378383,7.1,11.0,82.0,11.2,1017.8,
2013-09-09 02:15:00,335.8231700680272,6.275,11.0,83.5,9.75,1017.65,
2013-09-09 02:30:00,332.9994121621621,5.449999999999999,11.0,85.0,8.3,1017.5,
2013-09-09 02:45:00,426.79845578231294,4.625,11.0,86.5,6.85,1017.35,
2013-09-09 03:00:00,397.4286621621621,3.8,11.0,88.0,5.4,1017.2,
2013-09-09 03:15:00,380.3778843537415,4.075,11.25,85.0,5.4,1017.175,
2013-09-09 03:30:00,352.57753378378374,4.35,11.5,82.0,5.4,1017.15,
2013-09-09 03:45:00,518.2808299319728,4.625,11.75,79.0,5.4,1017.125,
2013-09-09 04:00:00,489.0316824324324,4.9,12.0,76.0,5.4,1017.1,
2013-09-09 04:15:00,339.7757823129253,4.825,12.0,77.5,4.95,1017.05,
2013-09-09 04:30:00,248.8140270270271,4.75,12.0,79.0,4.5,1017.0,
2013-09-09 04:45:00,182.93740540540543,4.675,12.0,80.5,4.050000000000001,1016.95,
2013-09-09 05:00:00,168.28168707482993,4.6,12.0,82.0,3.6,1016.9,
2013-09-09 05:15:00,187.0631081081081,4.9,12.0,80.5,4.6,1016.8,
2013-09-09 05:30:00,236.07052380952385,5.199999999999999,12.0,79.0,5.6,1016.7,
2013-09-09 05:45:00,263.3826351351352,5.5,12.0,77.5,6.6,1016.6,
2013-09-09 06:00:00,243.61549659863945,5.8,12.0,76.0,7.6,1016.5,
2013-09-09 06:15:00,218.97339864864864,5.975,12.25,76.25,7.6,1016.475,
2013-09-09 06:30:00,281.4492448979592,6.15,12.5,76.5,7.6,1016.45,
2013-09-09 06:45:00,388.1761824324324,6.325,12.75,76.75,7.6,1016.425,
2013-09-09 07:00:00,608.8511360544218,6.5,13.0,77.0,7.6,1016.4,
2013-09-09 07:15:00,501.65287364405225,7.0,13.0,77.0,8.05,1016.325,
2013-09-09 07:30:00,429.0454752711895,7.5,13.0,77.0,8.5,1016.25,
2013-09-09 07:45:00,337.9138163265306,8.0,13.0,77.0,8.95,1016.175,
2013-09-09 08:00:00,275.9491891891892,8.5,13.0,77.0,9.4,1016.1,
2013-09-09 08:15:00,438.5926122448979,8.85,13.0,78.25,9.85,1016.075,
2013-09-09 08:30:00,867.8375,9.2,13.0,79.5,10.3,1016.05,
2013-09-09 08:45:00,777.0453851351351,9.55,13.0,80.75,10.75,1016.025,
2013-09-09 09:00:00,421.4315714285714,9.9,13.0,82.0,11.2,1016.0,
2013-09-09 09:15:00,887.4808046975548,10.975,13.0,83.5,11.65,1015.975,
2013-09-09 09:30:00,548.7638911564626,12.05,13.0,85.0,12.1,1015.95,
2013-09-09 09:45:00,504.90091216216223,13.125,13.0,86.5,12.55,1015.925,
2013-09-09 10:00:00,466.96789115646266,14.2,13.0,88.0,13.0,1015.9,
2013-09-09 10:15:00,428.3714557823129,15.3,13.25,88.0,13.45,1015.85,
2013-09-09 10:30:00,546.0367162162162,16.4,13.5,88.0,13.9,1015.8,
2013-09-09 10:45:00,1542.360938545689,17.5,13.75,88.0,14.35,1015.75,
2013-09-09 11:00:00,524.5763945578232,18.6,14.0,88.0,14.8,1015.7,
2013-09-09 11:15:00,539.6315945945946,16.825000000000003,13.75,89.5,14.8,1015.675,
2013-09-09 11:30:00,513.3951632653061,15.05,13.5,91.0,14.8,1015.65,
2013-09-09 11:45:00,599.2836598639456,13.275,13.25,92.5,14.8,1015.625,
2013-09-09 12:00:00,471.3805024228869,11.5,13.0,94.0,14.8,1015.6,
2013-09-09 12:15:00,428.4531768707482,11.075,13.0,94.0,16.225,1015.55,
2013-09-09 12:30:00,452.3686891891892,10.65,13.0,94.0,17.65,1015.5,
2013-09-09 12:45:00,1154.375551382741,10.225,13.0,94.0,19.075,1015.45,
2013-09-09 13:00:00,570.2343265306123,9.8,13.0,94.0,20.5,1015.4,
2013-09-09 13:15:00,425.9881768707483,9.55,13.0,92.5,20.5,1015.375,
2013-09-09 13:30:00,566.581777027027,9.3,13.0,91.0,20.5,1015.35,
2013-09-09 13:45:00,538.8120340136054,9.05,13.0,89.5,20.5,1015.325,
2013-09-09 14:00:00,640.5089115646258,8.8,13.0,88.0,20.5,1015.3,
2013-09-09 14:15:00,1290.3664932432432,8.75,13.0,88.0,19.075,1015.3,
2013-09-09 14:30:00,276.6187297297298,8.7,13.0,88.0,17.65,1015.3,
2013-09-09 14:45:00,261.1295646258503,8.65,13.0,88.0,16.225,1015.3,
2013-09-09 15:00:00,328.5370476190476,8.6,13.0,88.0,14.8,1015.3,
2013-09-09 15:15:00,292.04641891891896,8.275,12.9,88.5,14.35,1015.375,
